RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
BRFSS~2016~2016~37~Q31~TCC02~AGE~RACE,2016,2016,NC,North Carolina,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,POINT (-79.15925046299964 35.466220975000454),C06,TCC02,Q31,37,AGE,5064,RACE,ASN
BRFSS~2016~2016~33~Q31~TCC02~AGE~OVERALL,2016,2016,NH,New Hampshire,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,44.9,44.9,,,35.2,54.9,Age Group,50-64 years,,,POINT (-71.50036091999965 43.65595011300047),C06,TCC02,Q31,33,AGE,5064,OVERALL,OVERALL
BRFSS~2016~2016~37~Q31~TCC02~AGE~SEX,2016,2016,NC,North Carolina,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,35.1,35.1,,,24.7,47.0,Age Group,65 years or older,Sex,Female,POINT (-79.15925046299964 35.466220975000454),C06,TCC02,Q31,37,AGE,65PLUS,SEX,FEMALE
BRFSS~2016~2016~33~Q31~TCC02~AGE~RACE,2016,2016,NH,New Hampshire,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-71.50036091999965 43.65595011300047),C06,TCC02,Q31,33,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2016~2016~36~Q31~TCC02~AGE~RACE,2016,2016,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,POINT (-75.54397042699964 42.82700103200045),C06,TCC02,Q31,36,AGE,5064,RACE,ASN
BRFSS~2016~2016~35~Q31~TCC02~AGE~SEX,2016,2016,NM,New Mexico,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,51.6,51.6,,,42.6,60.5,Age Group,Overall,Sex,Female,POINT (-106.24058098499967 34.52088095200048),C06,TCC02,Q31,35,AGE,AGE_OVERALL,SEX,FEMALE
BRFSS~2016~2016~36~Q31~TCC02~AGE~SEX,2016,2016,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,45.1,45.1,,,33.5,57.4,Age Group,50-64 years,Sex,Female,POINT (-75.54397042699964 42.82700103200045),C06,TCC02,Q31,36,AGE,5064,SEX,FEMALE
BRFSS~2016~2016~30~Q31~TCC02~AGE~RACE,2016,2016,MT,Montana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-109.42442064499971 47.06652897200047),C06,TCC02,Q31,30,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2016~2016~34~Q31~TCC02~AGE~SEX,2016,2016,NJ,New Jersey,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,38.7,38.7,,,24.0,55.8,Age Group,50-64 years,Sex,Female,POINT (-74.27369128799967 40.13057004800049),C06,TCC02,Q31,34,AGE,5064,SEX,FEMALE
BRFSS~2016~2016~36~Q31~TCC02~AGE~OVERALL,2016,2016,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,39.3,39.3,,,31.6,47.6,Age Group,Overall,,,POINT (-75.54397042699964 42.82700103200045),C06,TCC02,Q31,36,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2016~2016~30~Q31~TCC02~AGE~SEX,2016,2016,MT,Montana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,39.8,39.8,,,30.1,50.3,Age Group,Overall,Sex,Female,POINT (-109.42442064499971 47.06652897200047),C06,TCC02,Q31,30,AGE,AGE_OVERALL,SEX,FEMALE
BRFSS~2016~2016~29~Q31~TCC02~AGE~RACE,2016,2016,MO,Missouri,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,POINT (-92.56630005299968 38.635790776000476),C06,TCC02,Q31,29,AGE,AGE_OVERALL,RACE,NAA
BRFSS~2016~2016~9001~Q31~TCC02~AGE~RACE,2016,2016,NRE,Northeast,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,56.5,56.5,&,Regional estimates may not represent all states in the region,16.0,89.8,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,C06,TCC02,Q31,9001,AGE,65PLUS,RACE,ASN
BRFSS~2016~2016~33~Q31~TCC02~AGE~SEX,2016,2016,NH,New Hampshire,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,31.2,31.2,,,21.3,43.1,Age Group,65 years or older,Sex,Female,POINT (-71.50036091999965 43.65595011300047),C06,TCC02,Q31,33,AGE,65PLUS,SEX,FEMALE
BRFSS~2016~2016~35~Q31~TCC02~AGE~RACE,2016,2016,NM,New Mexico,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-106.24058098499967 34.52088095200048),C06,TCC02,Q31,35,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2016~2016~34~Q31~TCC02~AGE~RACE,2016,2016,NJ,New Jersey,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,POINT (-74.27369128799967 40.13057004800049),C06,TCC02,Q31,34,AGE,5064,RACE,HIS
BRFSS~2016~2016~29~Q31~TCC02~AGE~RACE,2016,2016,MO,Missouri,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),C06,TCC02,Q31,29,AGE,5064,RACE,BLK
BRFSS~2016~2016~30~Q31~TCC02~AGE~OVERALL,2016,2016,MT,Montana,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,36.9,36.9,,,30.0,44.4,Age Group,Overall,,,POINT (-109.42442064499971 47.06652897200047),C06,TCC02,Q31,30,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2016~2016~34~Q31~TCC02~AGE~RACE,2016,2016,NJ,New Jersey,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,POINT (-74.27369128799967 40.13057004800049),C06,TCC02,Q31,34,AGE,AGE_OVERALL,RACE,ASN
BRFSS~2016~2016~36~Q31~TCC02~AGE~RACE,2016,2016,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",POINT (-75.54397042699964 42.82700103200045),C06,TCC02,Q31,36,AGE,5064,RACE,BLK
BRFSS~2016~2016~41~Q31~TCC02~AGE~OVERALL,2016,2016,OR,Oregon,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,40.0,40.0,,,33.8,46.6,Age Group,Overall,,,POINT (-120.15503132599969 44.56744942400047),C06,TCC02,Q31,41,AGE,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2016~2016~36~Q31~TCC02~AGE~SEX,2016,2016,NY,New York,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,45.5,45.5,,,29.0,63.0,Age Group,50-64 years,Sex,Male,POINT (-75.54397042699964 42.82700103200045),C06,TCC02,Q31,36,AGE,5064,SEX,MALE
BRFSS~2016~2016~34~Q31~TCC02~AGE~RACE,2016,2016,NJ,New Jersey,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",POINT (-74.27369128799967 40.13057004800049),C06,TCC02,Q31,34,AGE,AGE_OVERALL,RACE,BLK
BRFSS~2016~2016~29~Q31~TCC02~AGE~SEX,2016,2016,MO,Missouri,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,33.7,33.7,,,20.9,49.6,Age Group,50-64 years,Sex,Male,POINT (-92.56630005299968 38.635790776000476),C06,TCC02,Q31,29,AGE,5064,SEX,MALE
BRFSS~2016~2016~37~Q31~TCC02~AGE~RACE,2016,2016,NC,North Carolina,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,%,PRCTG,Percentage,,,~,No Data Available,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,POINT (-79.15925046299964 35.466220975000454),C06,TCC02,Q31,37,AGE,5064,RACE,NAA
